asset_id,asset_code,asset_name,district,structure_length_m,route_class,lanes_count,built_year,bridge_age_years,bridge_type_context,highway_raw,railway_raw,reported_width_m_context_only,render_width_used_as_model_fact,shared_features_present,transfer_scope
19489,AP_BR_OSM_W1425709168,Unnamed Road Bridge - OSM 1425709168,,29.03,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19490,AP_BR_OSM_W1425709173,Unnamed Road Bridge - OSM 1425709173,,29.04,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19491,AP_BR_OSM_W1425709176,Unnamed Road Bridge - OSM 1425709176,,29.14,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19492,AP_BR_OSM_W1425709179,Unnamed Road Bridge - OSM 1425709179,,9.36,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19493,AP_BR_OSM_W1425709187,Unnamed Road Bridge - OSM 1425709187,,13.17,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19494,AP_BR_OSM_W1425709192,Unnamed Road Bridge - OSM 1425709192,,9.06,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19495,AP_BR_OSM_W1425709198,Unnamed Road Bridge - OSM 1425709198,,29.26,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19496,AP_BR_OSM_W1425709211,Unnamed Road Bridge - OSM 1425709211,,11.18,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19497,AP_BR_OSM_W1425709214,Unnamed Road Bridge - OSM 1425709214,,29.0,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19498,AP_BR_OSM_W1425709217,Unnamed Road Bridge - OSM 1425709217,,29.36,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19499,AP_BR_OSM_W1425709226,Belum - Akumalla Road,,29.75,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19500,AP_BR_OSM_W1425709228,Unnamed Road Bridge - OSM 1425709228,,31.18,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19501,AP_BR_OSM_W1425711042,Unnamed Road Bridge - OSM 1425711042,,44.61,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19502,AP_BR_OSM_W1425711044,Unnamed Road Bridge - OSM 1425711044,,50.1,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19503,AP_BR_OSM_W1425711048,Unnamed Road Bridge - OSM 1425711048,,9.17,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19504,AP_BR_OSM_W1425711054,Unnamed Road Bridge - OSM 1425711054,,21.71,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19505,AP_BR_OSM_W1425711056,Unnamed Road Bridge - OSM 1425711056,,25.97,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19506,AP_BR_OSM_W1425711080,Unnamed Road Bridge - OSM 1425711080,,9.08,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19507,AP_BR_OSM_W1425725811,Unnamed Road Bridge - OSM 1425725811,,25.2,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19508,AP_BR_OSM_W1425725814,Unnamed Road Bridge - OSM 1425725814,,15.52,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19509,AP_BR_OSM_W1425726521,Unnamed Road Bridge - OSM 1425726521,,5.85,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19510,AP_BR_OSM_W1425726531,Unnamed Road Bridge - OSM 1425726531,,50.26,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19511,AP_BR_OSM_W1425728692,Unnamed Road Bridge - OSM 1425728692,,41.17,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19512,AP_BR_OSM_W1425728693,Unnamed Road Bridge - OSM 1425728693,,33.63,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19513,AP_BR_OSM_W1425728696,Unnamed Road Bridge - OSM 1425728696,,27.42,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19514,AP_BR_OSM_W1425728702,Unnamed Road Bridge - OSM 1425728702,,29.46,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19515,AP_BR_OSM_W1425728707,Unnamed Road Bridge - OSM 1425728707,,22.68,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19516,AP_BR_OSM_W1425728711,Unnamed Road Bridge - OSM 1425728711,,36.24,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19517,AP_BR_OSM_W1425728713,Unnamed Road Bridge - OSM 1425728713,,6.4,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19518,AP_BR_OSM_W1425728714,Unnamed Road Bridge - OSM 1425728714,,34.36,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19519,AP_BR_OSM_W1425731121,Unnamed Road Bridge - OSM 1425731121,,19.97,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19520,AP_BR_OSM_W1425731124,Unnamed Road Bridge - OSM 1425731124,,29.79,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19521,AP_BR_OSM_W1425731134,Unnamed Road Bridge - OSM 1425731134,,28.11,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19522,AP_BR_OSM_W1425731420,Unnamed Road Bridge - OSM 1425731420,,17.51,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19523,AP_BR_OSM_W1425746573,Nandyal - Gadivemula - Midthur - Nandikotkur Road,,50.11,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19524,AP_BR_OSM_W1425746587,Unnamed Road Bridge - OSM 1425746587,,29.2,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19525,AP_BR_OSM_W1425750549,Nandyal - Thimmanayunipeta Road,,50.09,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19526,AP_BR_OSM_W1425750560,Unnamed Road Bridge - OSM 1425750560,,49.94,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19527,AP_BR_OSM_W1425750564,Unnamed Road Bridge - OSM 1425750564,,9.74,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19528,AP_BR_OSM_W1425750567,Unnamed Road Bridge - OSM 1425750567,,9.16,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19529,AP_BR_OSM_W1425750569,Unnamed Road Bridge - OSM 1425750569,,50.1,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19530,AP_BR_OSM_W1425750571,Unnamed Road Bridge - OSM 1425750571,,9.68,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19531,AP_BR_OSM_W1425750579,Unnamed Road Bridge - OSM 1425750579,,15.0,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19532,AP_BR_OSM_W1425750582,Unnamed Road Bridge - OSM 1425750582,,9.61,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19533,AP_BR_OSM_W1425750587,Unnamed Road Bridge - OSM 1425750587,,4.99,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19534,AP_BR_OSM_W1425750594,Unnamed Road Bridge - OSM 1425750594,,9.83,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19535,AP_BR_OSM_W1425750598,Unnamed Road Bridge - OSM 1425750598,,30.18,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19536,AP_BR_OSM_W1425750600,Unnamed Road Bridge - OSM 1425750600,,9.19,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19537,AP_BR_OSM_W1425750602,Unnamed Road Bridge - OSM 1425750602,,31.28,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19538,AP_BR_OSM_W1425750604,Unnamed Road Bridge - OSM 1425750604,,15.7,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19539,AP_BR_OSM_W1425755584,Unnamed Road Bridge - OSM 1425755584,,8.82,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19540,AP_BR_OSM_W1425756348,Unnamed Road Bridge - OSM 1425756348,,11.99,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19541,AP_BR_OSM_W1425756354,Unnamed Road Bridge - OSM 1425756354,,29.42,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19542,AP_BR_OSM_W1425756357,Unnamed Road Bridge - OSM 1425756357,,49.94,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19543,AP_BR_OSM_W1425756372,Unnamed Road Bridge - OSM 1425756372,,50.03,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19544,AP_BR_OSM_W1425756379,Unnamed Road Bridge - OSM 1425756379,,50.0,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19545,AP_BR_OSM_W1425756383,Unnamed Road Bridge - OSM 1425756383,,29.02,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19546,AP_BR_OSM_W1425762967,Unnamed Road Bridge - OSM 1425762967,,20.08,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19547,AP_BR_OSM_W1425762970,Unnamed Road Bridge - OSM 1425762970,,26.53,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19548,AP_BR_OSM_W1425762972,Unnamed Road Bridge - OSM 1425762972,,50.01,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19549,AP_BR_OSM_W1425762974,Unnamed Road Bridge - OSM 1425762974,,49.96,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19550,AP_BR_OSM_W1425762976,Unnamed Road Bridge - OSM 1425762976,,50.11,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19551,AP_BR_OSM_W1425762980,Unnamed Road Bridge - OSM 1425762980,,28.18,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19552,AP_BR_OSM_W1425763001,Unnamed Road Bridge - OSM 1425763001,,49.96,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19553,AP_BR_OSM_W1425763006,Unnamed Road Bridge - OSM 1425763006,,48.9,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19554,AP_BR_OSM_W1425763031,Unnamed Road Bridge - OSM 1425763031,,29.6,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19555,AP_BR_OSM_W1425763033,Unnamed Road Bridge - OSM 1425763033,,29.26,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19556,AP_BR_OSM_W1425774844,Unnamed Road Bridge - OSM 1425774844,,9.04,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19557,AP_BR_OSM_W1425774847,Unnamed Road Bridge - OSM 1425774847,,29.94,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19558,AP_BR_OSM_W1425774850,Unnamed Road Bridge - OSM 1425774850,,50.1,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19559,AP_BR_OSM_W1425774855,Unnamed Road Bridge - OSM 1425774855,,50.08,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19560,AP_BR_OSM_W1425774877,Unnamed Road Bridge - OSM 1425774877,,9.0,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19561,AP_BR_OSM_W1426082662,Abid Nagar Rd,,5.36,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19562,AP_BR_OSM_W1426344698,Unnamed Road Bridge - OSM 1426344698,,50.0,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19563,AP_BR_OSM_W1426353403,Unnamed Road Bridge - OSM 1426353403,,49.95,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19564,AP_BR_OSM_W1426353426,Unnamed Road Bridge - OSM 1426353426,,43.93,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19565,AP_BR_OSM_W1426353444,Unnamed Road Bridge - OSM 1426353444,,28.31,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19566,AP_BR_OSM_W1426353448,Dornipadu Road,,18.89,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19567,AP_BR_OSM_W1426360045,Koilkuntla - Allagadda Road,,32.93,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19568,AP_BR_OSM_W1426367134,Unnamed Road Bridge - OSM 1426367134,,9.23,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19569,AP_BR_OSM_W1426367148,Unnamed Road Bridge - OSM 1426367148,,9.02,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19570,AP_BR_OSM_W1426367152,Unnamed Road Bridge - OSM 1426367152,,13.86,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19571,AP_BR_OSM_W1426367153,Unnamed Road Bridge - OSM 1426367153,,32.38,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19572,AP_BR_OSM_W1426367158,Unnamed Road Bridge - OSM 1426367158,,43.52,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19573,AP_BR_OSM_W1426367167,Unnamed Road Bridge - OSM 1426367167,,18.18,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19574,AP_BR_OSM_W1426367170,Unnamed Road Bridge - OSM 1426367170,,50.11,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19575,AP_BR_OSM_W1426560594,Unnamed Road Bridge - OSM 1426560594,,9.61,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19576,AP_BR_OSM_W1426560598,Unnamed Road Bridge - OSM 1426560598,,9.11,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19577,AP_BR_OSM_W1426572553,Unnamed Road Bridge - OSM 1426572553,,27.46,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19578,AP_BR_OSM_W1426576073,Unnamed Road Bridge - OSM 1426576073,,29.32,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19579,AP_BR_OSM_W1426576075,Unnamed Road Bridge - OSM 1426576075,,24.36,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19580,AP_BR_OSM_W1426576079,Unnamed Road Bridge - OSM 1426576079,,31.47,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19581,AP_BR_OSM_W1426576082,Unnamed Road Bridge - OSM 1426576082,,30.8,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19582,AP_BR_OSM_W1426579522,Unnamed Road Bridge - OSM 1426579522,,29.02,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19583,AP_BR_OSM_W1426579526,Unnamed Road Bridge - OSM 1426579526,,11.77,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19584,AP_BR_OSM_W1426579528,Chagalamarri - Rudravaram - Mahadevapuram Road,,9.13,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19585,AP_BR_OSM_W1426579534,Unnamed Road Bridge - OSM 1426579534,,32.12,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19586,AP_BR_OSM_W1426579537,Unnamed Road Bridge - OSM 1426579537,,43.71,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19587,AP_BR_OSM_W1426584742,Unnamed Road Bridge - OSM 1426584742,,9.79,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19588,AP_BR_OSM_W1426584747,Koilkuntla - Allagadda Road,,9.41,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19589,AP_BR_OSM_W1426589747,Unnamed Road Bridge - OSM 1426589747,,9.03,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19590,AP_BR_OSM_W1426589758,Harivaram Road,,49.95,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19591,AP_BR_OSM_W1426589777,Unnamed Road Bridge - OSM 1426589777,,43.57,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19592,AP_BR_OSM_W1426613204,Unnamed Road Bridge - OSM 1426613204,,25.46,LOCAL,,,,ROAD,service,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19593,AP_BR_OSM_W1426760019,Unnamed Road Bridge - OSM 1426760019,,49.94,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19594,AP_BR_OSM_W1426760022,Unnamed Road Bridge - OSM 1426760022,,23.64,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19595,AP_BR_OSM_W1426760029,Unnamed Road Bridge - OSM 1426760029,,24.89,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19596,AP_BR_OSM_W1426760035,Unnamed Road Bridge - OSM 1426760035,,24.17,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19597,AP_BR_OSM_W1426760045,Unnamed Road Bridge - OSM 1426760045,,50.11,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19598,AP_BR_OSM_W1426760051,Unnamed Road Bridge - OSM 1426760051,,20.17,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19599,AP_BR_OSM_W1426760054,Unnamed Road Bridge - OSM 1426760054,,36.07,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19600,AP_BR_OSM_W1426760056,Unnamed Road Bridge - OSM 1426760056,,50.1,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19601,AP_BR_OSM_W1426760057,Unnamed Road Bridge - OSM 1426760057,,50.09,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19602,AP_BR_OSM_W1426760058,Unnamed Road Bridge - OSM 1426760058,,49.99,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19603,AP_BR_OSM_W1426760063,Unnamed Road Bridge - OSM 1426760063,,38.46,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19604,AP_BR_OSM_W1426760083,Unnamed Road Bridge - OSM 1426760083,,30.57,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19605,AP_BR_OSM_W1426763995,Unnamed Road Bridge - OSM 1426763995,,9.05,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19606,AP_BR_OSM_W1426764000,Unnamed Road Bridge - OSM 1426764000,,22.85,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19607,AP_BR_OSM_W1426764002,Unnamed Road Bridge - OSM 1426764002,,29.05,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19608,AP_BR_OSM_W1426764009,Unnamed Road Bridge - OSM 1426764009,,29.11,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19609,AP_BR_OSM_W1426764014,Unnamed Road Bridge - OSM 1426764014,,24.02,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19610,AP_BR_OSM_W1426765197,Unnamed Road Bridge - OSM 1426765197,,50.0,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19611,AP_BR_OSM_W1426765199,Unnamed Road Bridge - OSM 1426765199,,30.08,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19612,AP_BR_OSM_W1426765202,Unnamed Road Bridge - OSM 1426765202,,18.87,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19613,AP_BR_OSM_W1426765205,Unnamed Road Bridge - OSM 1426765205,,50.0,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19614,AP_BR_OSM_W1426765208,Unnamed Road Bridge - OSM 1426765208,,17.61,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19615,AP_BR_OSM_W1426765214,Unnamed Road Bridge - OSM 1426765214,,9.12,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19616,AP_BR_OSM_W1426765217,Unnamed Road Bridge - OSM 1426765217,,16.65,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19617,AP_BR_OSM_W1426765221,Unnamed Road Bridge - OSM 1426765221,,30.95,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19618,AP_BR_OSM_W1426765224,Unnamed Road Bridge - OSM 1426765224,,11.17,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19619,AP_BR_OSM_W1426765227,Unnamed Road Bridge - OSM 1426765227,,29.06,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19620,AP_BR_OSM_W1426765230,Unnamed Road Bridge - OSM 1426765230,,23.64,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19621,AP_BR_OSM_W1426765247,Unnamed Road Bridge - OSM 1426765247,,9.59,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19622,AP_BR_OSM_W1426765251,Unnamed Road Bridge - OSM 1426765251,,19.39,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19623,AP_BR_OSM_W1426765254,Unnamed Road Bridge - OSM 1426765254,,50.02,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19624,AP_BR_OSM_W1426765256,Unnamed Road Bridge - OSM 1426765256,,50.01,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19625,AP_BR_OSM_W1426765259,Unnamed Road Bridge - OSM 1426765259,,9.11,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19626,AP_BR_OSM_W1426765262,Unnamed Road Bridge - OSM 1426765262,,9.1,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19627,AP_BR_OSM_W1426767853,Unnamed Road Bridge - OSM 1426767853,,30.81,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19628,AP_BR_OSM_W1426767883,Unnamed Road Bridge - OSM 1426767883,,10.73,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19629,AP_BR_OSM_W1426768929,Unnamed Road Bridge - OSM 1426768929,,8.14,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19630,AP_BR_OSM_W1426768937,Kalugotla Road,,8.99,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19631,AP_BR_OSM_W1426768946,Unnamed Road Bridge - OSM 1426768946,,50.1,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19632,AP_BR_OSM_W1426768951,Unnamed Road Bridge - OSM 1426768951,,46.43,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19633,AP_BR_OSM_W1426768953,Unnamed Road Bridge - OSM 1426768953,,29.47,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
19634,AP_BR_OSM_W1426768957,Unnamed Road Bridge - OSM 1426768957,,26.39,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
